gName	FisherP	Mut_C1	Nor_C1	Mut_C234	Nor_C234	padj
KIF5C	1	0	46	1	202	1
IGF2BP1	1	1	45	5	198	1
TMEM229A	1	0	46	2	201	1
FER1L4	1	0	46	1	202	1
PLGRKT	1	0	46	1	202	1
RIOK3	1	0	46	1	202	1
DCST2	1	0	46	1	202	1
IGLC7	1	0	46	1	202	1
STK17B	1	0	46	2	201	1
CAB39	1	0	46	2	201	1
RPRD1B	1	0	46	1	202	1
LDHAL6A	1	0	46	0	203	1
ACRC	1	0	46	1	202	1
CALHM2	1	0	46	1	202	1
OR5B3	1	0	46	1	202	1
TEX10	1	0	46	1	202	1
DGKH	1	0	46	2	201	1
MS4A2	1	0	46	3	200	1
ATG2A	1	0	46	1	202	1
TMEM135	1	0	46	2	201	1
MPND	1	0	46	1	202	1
RAB17	1	0	46	1	202	1
LINC00998	1	0	46	1	202	1
DPCR1	1	0	46	2	201	1
ZNF474	1	0	46	2	201	1
GBA	1	0	46	1	202	1
ZC3H15	1	0	46	1	202	1
CTBP2	1	0	46	1	202	1
GDPD2	1	0	46	1	202	1
N4BP2L1	1	0	46	2	201	1
RNASE3	1	0	46	1	202	1
UQCC1	1	0	46	1	202	1
CHTOP	1	0	46	2	201	1
CORO2B	1	0	46	1	202	1
ANGPTL4	1	0	46	1	202	1
PRAC2	1	0	46	1	202	1
FAM178B	1	0	46	1	202	1
SCN7A	1	0	46	2	201	1
C11orf53	1	0	46	1	202	1
NOC2L	1	0	46	1	202	1
ANXA13	1	0	46	1	202	1
CXCR6	1	0	46	1	202	1
MSANTD1	1	0	46	1	202	1
AHCYL2	1	0	46	2	201	1
RNF39	1	0	46	1	202	1
SERPINB13	1	0	46	1	202	1
CAMSAP1	1	0	46	2	201	1
COL4A6	1	0	46	4	199	1
PIGC	1	0	46	2	201	1
ZNF287	1	0	46	1	202	1
RAPSN	1	0	46	1	202	1
ATOH1	1	0	46	1	202	1
SMARCC2	1	0	46	1	202	1
WBP2	1	0	46	1	202	1
SPACA1	1	0	46	1	202	1
NOL6	1	0	46	1	202	1
ROBO4	1	0	46	2	201	1
HCCS	1	0	46	1	202	1
KCNS3	1	0	46	1	202	1
SLC22A24	1	0	46	1	202	1
DCLK3	1	0	46	1	202	1
CTD-2008A1.1	1	0	46	1	202	1
FAM9A	1	0	46	1	202	1
QKI	1	0	46	1	202	1
MMRN2	1	0	46	1	202	1
LSM11	1	0	46	2	201	1
TIA1	1	0	46	1	202	1
ARIH2OS	1	0	46	0	203	1
PPA1	1	0	46	1	202	1
EED	1	0	46	1	202	1
PLIN5	1	0	46	1	202	1
FEZF1	1	0	46	3	200	1
AMPD1	1	0	46	2	201	1
PDLIM2	1	0	46	2	201	1
ABCC10	1	0	46	1	202	1
SPNS1	1	0	46	1	202	1
FUT10	1	0	46	1	202	1
CNGA1	1	0	46	1	202	1
LRRC27	1	0	46	1	202	1
SLN	1	0	46	1	202	1
COL4A2	1	0	46	2	201	1
ALKBH4	1	0	46	1	202	1
BCAM	1	0	46	1	202	1
FAM184B	1	0	46	1	202	1
KLC4	1	0	46	1	202	1
MTHFD1	1	0	46	1	202	1
CHRM5	1	0	46	0	203	1
AC093802.1	1	0	46	1	202	1
PASD1	1	0	46	3	200	1
TMX2	1	0	46	0	203	1
DTX3	1	0	46	1	202	1
POLR2J4	1	0	46	1	202	1
SEPT1	1	0	46	1	202	1
TMEM150C	1	0	46	1	202	1
PSMD1	1	0	46	1	202	1
SIT1	1	0	46	1	202	1
RCOR3	1	0	46	1	202	1
RPL10	1	0	46	1	202	1
STARD8	1	0	46	1	202	1
FTSJ2	1	0	46	1	202	1
SLC38A10	1	0	46	2	201	1
BTBD7	1	0	46	2	201	1
RP6-186E3.1	1	0	46	1	202	1
ALG1	1	0	46	0	203	1
MAGEB6	1	0	46	2	201	1
MAP2K5	1	0	46	1	202	1
OR2M5	1	0	46	1	202	1
TGDS	1	0	46	1	202	1
CGB7	1	0	46	1	202	1
STARD9	1	0	46	4	199	1
CRLS1	1	0	46	0	203	1
C14orf180	1	0	46	1	202	1
CBR3	1	0	46	1	202	1
LPAR5	1	0	46	2	201	1
KLHL6	1	0	46	1	202	1
FYTTD1	1	0	46	1	202	1
PIN1	1	0	46	2	201	1
PDCD7	1	0	46	1	202	1
KRT23	1	0	46	1	202	1
PAAF1	1	0	46	1	202	1
SEC14L4	1	0	46	2	201	1
PPP1R3D	1	0	46	1	202	1
EPYC	1	0	46	1	202	1
ABCA2	1	0	46	3	200	1
UPF3AP2	1	0	46	1	202	1
CEBPE	1	0	46	1	202	1
HELQ	1	0	46	2	201	1
SCFD2	1	0	46	1	202	1
C11orf31	1	0	46	1	202	1
HHIPL2	1	0	46	1	202	1
CBX2	1	0	46	1	202	1
STXBP2	1	0	46	1	202	1
ZFP69	1	0	46	0	203	1
ZNF614	1	0	46	1	202	1
VSTM2A	1	0	46	3	200	1
EFCAB3	1	0	46	2	201	1
ATXN1	1	0	46	2	201	1
PER3	1	0	46	2	201	1
OXR1	1	0	46	2	201	1
ZNF587B	1	0	46	1	202	1
ATXN7L1	1	0	46	1	202	1
NRF1	1	0	46	2	201	1
MYBPHL	1	0	46	1	202	1
MAP3K11	1	0	46	1	202	1
SURF2	1	0	46	1	202	1
WDR61	1	0	46	1	202	1
KRTAP10-10	1	0	46	1	202	1
ITSN1	1	0	46	1	202	1
KCNC1	1	0	46	1	202	1
ACTR3B	1	0	46	1	202	1
NBPF9	1	0	46	1	202	1
OR2M2	1	0	46	1	202	1
AGO2	1	0	46	1	202	1
CAMKK1	1	0	46	1	202	1
RNF150	1	0	46	1	202	1
RBM48	1	0	46	1	202	1
CLCNKA	1	0	46	3	200	1
ABCD1	1	0	46	1	202	1
NXF1	1	0	46	2	201	1
IMPDH1P4	1	0	46	1	202	1
LRRC15	1	0	46	2	201	1
ABTB1	1	0	46	0	203	1
SLC3A2	1	0	46	2	201	1
MAK16	1	0	46	2	201	1
C11orf44	1	0	46	1	202	1
AP006285.6	1	0	46	1	202	1
RPL41	1	0	46	1	202	1
ARL14	1	0	46	0	203	1
ANGEL2	1	0	46	2	201	1
ALG10	1	0	46	1	202	1
RNF13	1	0	46	1	202	1
HOOK3	1	0	46	2	201	1
ZNF629	1	0	46	1	202	1
Z97352.1	1	0	46	1	202	1
ARSJ	1	0	46	1	202	1
KIF1C	1	0	46	3	200	1
NPVF	1	0	46	1	202	1
TNPO3	1	0	46	1	202	1
ZNF844	1	0	46	1	202	1
RSL1D1	1	0	46	1	202	1
RBM14	1	0	46	1	202	1
PCGF1	1	0	46	1	202	1
CRACR2A	1	0	46	3	200	1
SPSB3	1	0	46	2	201	1
BDKRB1	1	0	46	1	202	1
NT5DC4	1	0	46	2	201	1
KCNK15	1	0	46	2	201	1
SCAF8	1	0	46	2	201	1
RGN	1	0	46	1	202	1
KANSL1	1	0	46	1	202	1
SENP7	1	0	46	2	201	1
FABP4	1	0	46	2	201	1
RBM8A	1	0	46	1	202	1
PRKCI	1	0	46	1	202	1
TJP3	1	0	46	2	201	1
OR4D10	1	0	46	1	202	1
RADIL	1	0	46	1	202	1
TNFSF13	1	0	46	1	202	1
WDR18	1	0	46	1	202	1
PLS1	1	0	46	2	201	1
PQLC2L	1	0	46	0	203	1
EPN2	1	0	46	2	201	1
GLIDR	1	0	46	2	201	1
STAT4	1	0	46	1	202	1
PARP8	1	0	46	3	200	1
ZBTB32	1	0	46	1	202	1
ALPL	1	0	46	3	200	1
ZNF876P	1	0	46	1	202	1
CCDC144B	1	0	46	1	202	1
SIGLEC12	1	0	46	2	201	1
MEX3D	1	0	46	1	202	1
PALD1	1	0	46	2	201	1
TBC1D29	1	0	46	2	201	1
TMEM47	1	0	46	2	201	1
COPB2	1	0	46	3	200	1
UBA1	1	0	46	1	202	1
CAMK2G	1	0	46	2	201	1
MTMR10	1	0	46	1	202	1
TPSD1	1	0	46	1	202	1
TMEM215	1	0	46	3	200	1
MEGF10	1	0	46	1	202	1
KLF7	1	0	46	1	202	1
FAM45A	1	0	46	1	202	1
PAWR	1	0	46	1	202	1
PAX8	1	0	46	2	201	1
GCM2	1	0	46	1	202	1
CPNE8	1	0	46	1	202	1
COL9A3	1	0	46	1	202	1
NOL12	1	0	46	1	202	1
TMEM35	1	0	46	1	202	1
TMEM156	1	0	46	1	202	1
MIR517A	1	0	46	1	202	1
LINC00898	1	0	46	1	202	1
DSE	1	0	46	2	201	1
C16orf54	1	0	46	1	202	1
EVPL	1	0	46	3	200	1
TRIM13	1	0	46	2	201	1
ZDHHC8P1	1	0	46	1	202	1
CHRNA10	1	0	46	1	202	1
FGF11	1	0	46	1	202	1
AC026495.1	1	0	46	2	201	1
SUPT5H	1	0	46	2	201	1
PYGO2	1	0	46	1	202	1
ARHGAP29	1	0	46	1	202	1
THOC3	1	0	46	2	201	1
PHYHIP	1	0	46	2	201	1
KRTAP22-2	1	0	46	1	202	1
HTR6	1	0	46	1	202	1
SMPDL3B	1	0	46	1	202	1
XPO5	1	0	46	1	202	1
GSPT2	1	0	46	1	202	1
RP11-274B21.2	1	0	46	1	202	1
PRB3	1	0	46	3	200	1
CERS2	1	0	46	1	202	1
ZNF226	1	0	46	1	202	1
IBA57	1	0	46	1	202	1
MAGEH1	1	0	46	1	202	1
TSPAN19	1	0	46	2	201	1
SSH2	1	0	46	1	202	1
SEMA5A	1	0	46	1	202	1
SCHIP1	1	0	46	0	203	1
CYSRT1	1	0	46	1	202	1
PCDHB14	1	0	46	3	200	1
PSG8	1	0	46	1	202	1
DEPDC1B	1	0	46	1	202	1
REG3G	1	0	46	1	202	1
SP4	1	1	45	6	197	1
ANKLE1	1	0	46	1	202	1
PKNOX2	1	0	46	1	202	1
GAR1	1	0	46	0	203	1
PABPC4	1	0	46	2	201	1
MSLNL	1	0	46	1	202	1
SAA3P	1	0	46	2	201	1
LCE1B	1	0	46	2	201	1
USP17L7	1	0	46	1	202	1
JMJD1C	1	0	46	1	202	1
ZNF600	1	0	46	2	201	1
ARHGEF5	1	0	46	1	202	1
XYLT2	1	0	46	3	200	1
AC083864.4	1	0	46	1	202	1
SEC61B	1	0	46	1	202	1
ISX	1	0	46	1	202	1
NSMCE1	1	0	46	1	202	1
RGAG4	1	0	46	1	202	1
RASAL1	1	0	46	1	202	1
MORF4L2	1	0	46	1	202	1
SYT13	1	0	46	0	203	1
KRTAP10-1	1	0	46	1	202	1
GIPR	1	0	46	1	202	1
HHLA3	1	0	46	1	202	1
MTHFR	1	0	46	1	202	1
CEP85L	1	0	46	2	201	1
ADAM5	1	0	46	1	202	1
WNT7B	1	0	46	1	202	1
OR5J2	1	0	46	1	202	1
CYP4F29P	1	0	46	1	202	1
DNAJB2	1	0	46	1	202	1
ZSCAN20	1	0	46	2	201	1
MTCL1	1	0	46	3	200	1
EBNA1BP2	1	0	46	1	202	1
PCGF5	1	0	46	1	202	1
CCDC54	1	0	46	1	202	1
OR8K3	1	0	46	2	201	1
CSRNP3	1	0	46	2	201	1
ADGRF3	1	0	46	2	201	1
IDS	1	0	46	2	201	1
GGT8P	1	0	46	1	202	1
C9orf78	1	0	46	1	202	1
DOCK11	1	0	46	1	202	1
C9orf131	1	0	46	1	202	1
NTM	1	0	46	3	200	1
HTR3B	1	0	46	1	202	1
SERPINB3	1	0	46	1	202	1
TSPAN6	1	0	46	1	202	1
DNAJB8	1	0	46	2	201	1
VPS13B	1	1	45	5	198	1
TLR10	1	0	46	1	202	1
LRIT1	1	0	46	1	202	1
MAP2K6	1	0	46	2	201	1
MUC7	1	0	46	1	202	1
ABCA9	1	0	46	3	200	1
NGFRAP1	1	0	46	1	202	1
TBC1D32	1	0	46	1	202	1
PCDHA7	1	0	46	4	199	1
AC092017.1	1	0	46	1	202	1
CFAP61	1	0	46	1	202	1
NACC1	1	0	46	1	202	1
SNAP23	1	0	46	1	202	1
KCNJ3	1	0	46	1	202	1
SH3RF2	1	0	46	1	202	1
SLC22A15	1	0	46	1	202	1
PPFIBP2	1	0	46	1	202	1
PVRL1	1	0	46	1	202	1
PVRL4	1	0	46	1	202	1
DPH2	1	0	46	1	202	1
KRT9	1	0	46	1	202	1
EGR3	1	0	46	1	202	1
MAGEA4	1	0	46	2	201	1
LRRC16A	1	0	46	1	202	1
OTUD5	1	0	46	2	201	1
STOX1	1	0	46	1	202	1
TEAD4	1	0	46	1	202	1
ADAMTSL5	1	0	46	1	202	1
ATP13A2	1	0	46	1	202	1
PTPN18	1	0	46	2	201	1
PCDH11X	1	0	46	3	200	1
NOL3	1	0	46	1	202	1
FAR2P3	1	0	46	1	202	1
CTC-512J14.5	1	0	46	1	202	1
EXTL3	1	0	46	2	201	1
KIAA1919	1	0	46	4	199	1
PENK	1	0	46	3	200	1
KCNJ10	1	0	46	1	202	1
PHTF1	1	0	46	1	202	1
POLL	1	0	46	1	202	1
INTS6	1	0	46	1	202	1
PHF13	1	0	46	2	201	1
LINC00894	1	0	46	1	202	1
FAM179B	1	0	46	0	203	1
ARF3	1	0	46	2	201	1
ZNF497	1	0	46	1	202	1
MSI1	1	0	46	2	201	1
IFNL2	1	0	46	3	200	1
NCKAP1	1	0	46	1	202	1
GATB	1	0	46	1	202	1
CD86	1	0	46	1	202	1
PPCS	1	0	46	1	202	1
DLX2	1	0	46	1	202	1
SNORD109A	1	0	46	2	201	1
HMGCLL1	1	0	46	1	202	1
FAM92B	1	0	46	2	201	1
RD3	1	0	46	1	202	1
ANKMY1	1	0	46	1	202	1
CLLU1OS	1	0	46	1	202	1
SLC16A13	1	0	46	1	202	1
PARP1	1	0	46	2	201	1
SUSD1	1	0	46	1	202	1
RFX3	1	0	46	1	202	1
PSTPIP2	1	0	46	2	201	1
ELF3	1	0	46	1	202	1
CPNE7	1	0	46	1	202	1
EPHA5	1	0	46	4	199	1
ARHGAP9	1	0	46	1	202	1
RBM18	1	0	46	1	202	1
MKL2	1	0	46	1	202	1
EGFL8	1	0	46	2	201	1
C15orf54	1	0	46	1	202	1
FGFR4	1	0	46	1	202	1
PIM2	1	0	46	2	201	1
ZNF691	1	0	46	1	202	1
AC018462.2	1	0	46	1	202	1
KERA	1	0	46	1	202	1
ABR	1	0	46	1	202	1
FGD2	1	0	46	1	202	1
MAP2K2	1	0	46	1	202	1
RP11-659G9.1	1	0	46	1	202	1
MVD	1	0	46	1	202	1
NUP210	1	0	46	1	202	1
LRRC56	1	0	46	1	202	1
CCDC57	1	0	46	1	202	1
CDH16	1	0	46	1	202	1
PTP4A1	1	0	46	1	202	1
OR10G2	1	0	46	1	202	1
CCDC136	1	0	46	1	202	1
OR5B2	1	0	46	1	202	1
KCNS2	1	0	46	1	202	1
RP11-701H24.4	1	0	46	1	202	1
PNMA2	1	0	46	1	202	1
ZNF510	1	0	46	1	202	1
CCDC107	1	0	46	1	202	1
PAFAH2	1	0	46	1	202	1
FEM1A	1	0	46	1	202	1
KLHL21	1	0	46	0	203	1
MICAL1	1	0	46	1	202	1
WDR90	1	0	46	1	202	1
TGFB1	1	0	46	1	202	1
SEPT8	1	0	46	1	202	1
KIF23	1	0	46	2	201	1
FABP1	1	0	46	1	202	1
USH1G	1	0	46	1	202	1
SAG	1	0	46	1	202	1
REN	1	0	46	1	202	1
PNPLA4	1	0	46	1	202	1
CIB4	1	0	46	1	202	1
CA4	1	0	46	1	202	1
OR5A1	1	0	46	1	202	1
MN1	1	0	46	2	201	1
TMEM109	1	0	46	1	202	1
PNLIPRP2	1	0	46	1	202	1
NTF3	1	0	46	1	202	1
PTGER4	1	0	46	1	202	1
ZFAND6	1	0	46	2	201	1
EFCAB7	1	0	46	1	202	1
SNORD115-6	1	0	46	1	202	1
GLB1L2	1	0	46	2	201	1
NXPH1	1	0	46	2	201	1
SLC5A11	1	0	46	3	200	1
TTLL10	1	0	46	1	202	1
B4GALT5	1	0	46	1	202	1
SLC17A8	1	0	46	1	202	1
BEND4	1	0	46	2	201	1
ATG7	1	0	46	1	202	1
C9orf116	1	0	46	1	202	1
PPP1R14C	1	0	46	1	202	1
VAV3	1	0	46	2	201	1
CLP1	1	0	46	1	202	1
TJAP1	1	0	46	1	202	1
TIMP2	1	0	46	1	202	1
COL6A4P1	1	0	46	1	202	1
MAPKAP1	1	0	46	2	201	1
FOXD4L5	1	0	46	1	202	1
HOXC10	1	0	46	1	202	1
IRF2BPL	1	0	46	1	202	1
OR9Q2	1	0	46	1	202	1
MIEF2	1	0	46	1	202	1
HAP1	1	0	46	1	202	1
GNRH2	1	0	46	1	202	1
FAM86C1	1	0	46	1	202	1
UAP1L1	1	0	46	2	201	1
SERPINA10	1	0	46	1	202	1
TCF12	1	0	46	2	201	1
IL26	1	0	46	1	202	1
DHTKD1	1	0	46	2	201	1
CTD-2006C1.13	1	0	46	1	202	1
IL23A	1	0	46	1	202	1
NOP10	1	0	46	1	202	1
FAM71E2	1	0	46	2	201	1
PTH2R	1	0	46	2	201	1
SGK3	1	0	46	1	202	1
TCF20	1	0	46	1	202	1
DHRS4L2	1	0	46	1	202	1
NAPSA	1	0	46	1	202	1
LAIR1	1	0	46	1	202	1
RIMBP3	1	0	46	1	202	1
TRIML1	1	0	46	1	202	1
NPNT	1	0	46	1	202	1
VIPR1	1	0	46	2	201	1
LINC00905	1	0	46	1	202	1
GIMAP4	1	0	46	1	202	1
GPR37L1	1	0	46	1	202	1
TMEM108	1	0	46	1	202	1
CNGB3	1	0	46	1	202	1
SHC4	1	0	46	2	201	1
TTC16	1	0	46	1	202	1
ZNF541	1	0	46	1	202	1
PPAP2A	1	0	46	1	202	1
SRPK1	1	0	46	2	201	1
PRR27	1	0	46	3	200	1
ZBTB4	1	0	46	2	201	1
PANX1	1	0	46	1	202	1
KIAA0195	1	0	46	2	201	1
AP4B1	1	0	46	1	202	1
RAD51AP1	1	0	46	0	203	1
FAM131C	1	0	46	1	202	1
TECPR2	1	0	46	2	201	1
SORBS3	1	0	46	1	202	1
FOXD4L4	1	0	46	4	199	1
ZCCHC10	1	0	46	1	202	1
FCGBP	1	1	45	5	198	1
CCDC23	1	0	46	1	202	1
IL4I1	1	0	46	1	202	1
MED17	1	0	46	1	202	1
PDHB	1	0	46	2	201	1
EMILIN3	1	0	46	1	202	1
IL20RB	1	0	46	1	202	1
SFXN2	1	0	46	1	202	1
GOLGA6L17P	1	0	46	1	202	1
FKBP10	1	0	46	2	201	1
ARC	1	0	46	2	201	1
MAX	1	0	46	1	202	1
TTC30B	1	0	46	3	200	1
HEPHL1	1	0	46	3	200	1
FAM19A5	1	0	46	2	201	1
OR4F15	1	0	46	1	202	1
KRTAP5-6	1	0	46	1	202	1
FAF2	1	0	46	1	202	1
MIR6859-4	1	0	46	0	203	1
ZNF679	1	0	46	1	202	1
POU6F2	1	0	46	2	201	1
SIN3A	1	0	46	1	202	1
NBPF19	1	0	46	2	201	1
LINC01010	1	0	46	1	202	1
DPPA2	1	0	46	1	202	1
EPHA8	1	0	46	3	200	1
TMTC1	1	0	46	1	202	1
RBM46	1	0	46	1	202	1
LCE6A	1	0	46	1	202	1
MAB21L2	1	0	46	1	202	1
KAT7	1	0	46	1	202	1
GABRQ	1	0	46	1	202	1
IFT46	1	0	46	1	202	1
NKAIN3	1	0	46	1	202	1
SH3D19	1	0	46	1	202	1
ASNS	1	0	46	1	202	1
NOLC1	1	0	46	1	202	1
SVOPL	1	0	46	1	202	1
FABP12	1	0	46	1	202	1
AHSA1	1	0	46	2	201	1
CDHR4	1	0	46	1	202	1
SLC4A9	1	0	46	3	200	1
LAMTOR1	1	0	46	1	202	1
WIPI1	1	0	46	1	202	1
TRIM67	1	0	46	1	202	1
ARHGAP1	1	0	46	1	202	1
CYP4B1	1	0	46	1	202	1
OCLN	1	0	46	1	202	1
ATP11B	1	0	46	1	202	1
ADGRG6	1	0	46	1	202	1
RAVER2	1	0	46	1	202	1
FSCN1	1	0	46	1	202	1
C6orf47	1	0	46	1	202	1
SLA2	1	0	46	1	202	1
MTF1	1	0	46	1	202	1
ALB	1	0	46	1	202	1
NECAP1	1	0	46	1	202	1
GADD45A	1	0	46	1	202	1
EIF4A3	1	0	46	1	202	1
SH2D3C	1	0	46	1	202	1
TBXA2R	1	0	46	1	202	1
SLC20A2	1	0	46	1	202	1
RASSF7	1	0	46	1	202	1
ACAD11	1	0	46	1	202	1
SNX11	1	0	46	1	202	1
RPL36	1	0	46	1	202	1
SNCAIP	1	0	46	2	201	1
PDE5A	1	0	46	2	201	1
KRT75	1	0	46	1	202	1
FIBIN	1	0	46	1	202	1
SLC1A6	1	0	46	1	202	1
LINC00657	1	0	46	1	202	1
ZNF229	1	0	46	2	201	1
CHD4	1	0	46	1	202	1
ARRDC5	1	0	46	1	202	1
C19orf35	1	0	46	1	202	1
CDSN	1	0	46	1	202	1
ARRDC4	1	0	46	1	202	1
ZNF138	1	0	46	1	202	1
VGF	1	0	46	1	202	1
SYT6	1	0	46	1	202	1
MMP21	1	0	46	0	203	1
UGT1A10	1	0	46	1	202	1
WASF2	1	0	46	1	202	1
NDE1	1	0	46	2	201	1
EEF1A1	1	0	46	1	202	1
COPS7B	1	0	46	1	202	1
RIOK1	1	0	46	1	202	1
FKBP8	1	0	46	1	202	1
CMC1	1	0	46	1	202	1
MID2	1	0	46	1	202	1
POLDIP2	1	0	46	1	202	1
TACR3	1	0	46	1	202	1
KCNK2	1	0	46	1	202	1
CXCR1	1	0	46	1	202	1
SH2D5	1	0	46	0	203	1
TPM1	1	0	46	4	199	1
SIN3B	1	0	46	1	202	1
DHX36	1	0	46	0	203	1
KRT86	1	0	46	1	202	1
NOV	1	0	46	0	203	1
TBC1D9B	1	0	46	2	201	1
NCR3LG1	1	0	46	1	202	1
WDR66	1	0	46	0	203	1
SORCS3	1	0	46	2	201	1
GTF2H1	1	0	46	1	202	1
TOX2	1	0	46	1	202	1
MTSS1	1	0	46	0	203	1
FBXO6	1	0	46	1	202	1
DHDH	1	0	46	1	202	1
FAM214A	1	0	46	1	202	1
RLN1	1	0	46	1	202	1
HCST	1	0	46	1	202	1
UMPS	1	0	46	1	202	1
CACFD1	1	0	46	1	202	1
TFDP1	1	0	46	2	201	1
CHRNA3	1	0	46	1	202	1
DNAAF5	1	0	46	2	201	1
TM4SF18	1	0	46	1	202	1
TTC39A	1	0	46	2	201	1
ZNF573	1	0	46	1	202	1
MYL6	1	0	46	1	202	1
CHI3L2	1	0	46	1	202	1
HSP90B3P	1	0	46	1	202	1
DLAT	1	0	46	1	202	1
ICE1	1	0	46	2	201	1
TLR1	1	0	46	1	202	1
TFCP2	1	0	46	1	202	1
C18orf8	1	0	46	1	202	1
TTC21B	1	0	46	1	202	1
ITIH6	1	0	46	1	202	1
MIR646	1	0	46	0	203	1
SFN	1	0	46	2	201	1
WIPF3	1	0	46	1	202	1
METAP2	1	0	46	1	202	1
GRHL2	1	0	46	2	201	1
PI4KB	1	0	46	1	202	1
RAG2	1	0	46	0	203	1
MED11	1	0	46	0	203	1
OR10Z1	1	0	46	2	201	1
RBMXL2	1	0	46	2	201	1
TTLL3	1	0	46	1	202	1
ZNF436	1	0	46	2	201	1
LILRP2	1	0	46	2	201	1
OR4F21	1	0	46	1	202	1
PPP2R3A	1	0	46	1	202	1
PLD1	1	0	46	1	202	1
WHAMMP3	1	0	46	1	202	1
HS3ST3A1	1	0	46	1	202	1
ADRA1A	1	0	46	2	201	1
AASDH	1	0	46	1	202	1
RUNX3	1	0	46	1	202	1
FUNDC1	1	0	46	1	202	1
CEND1	1	0	46	1	202	1
RP11-160O5.1	1	0	46	1	202	1
SOS2	1	0	46	1	202	1
DRD4	1	0	46	0	203	1
SBF2	1	0	46	1	202	1
RSPO3	1	0	46	2	201	1
PRAME	1	0	46	1	202	1
SAT1	1	0	46	1	202	1
OXSM	1	0	46	1	202	1
MOGAT3	1	0	46	1	202	1
CTNNA1	1	0	46	1	202	1
ZFPL1	1	0	46	0	203	1
DRD1	1	0	46	1	202	1
CCDC14	1	0	46	1	202	1
NUCB2	1	0	46	1	202	1
NOS3	1	0	46	1	202	1
NUP188	1	0	46	4	199	1
LILRA5	1	0	46	1	202	1
GTSF1L	1	0	46	1	202	1
NKAPL	1	0	46	1	202	1
ZC3H7A	1	0	46	1	202	1
IGLV8OR8-1	1	0	46	1	202	1
POLR3E	1	0	46	1	202	1
ATG16L1	1	0	46	1	202	1
SPIC	1	0	46	1	202	1
RLIM	1	0	46	2	201	1
MYADM	1	0	46	4	199	1
ZEB1	1	0	46	3	200	1
MRPS15	1	0	46	1	202	1
TRAF4	1	0	46	1	202	1
TMPRSS11A	1	0	46	1	202	1
DOK7	1	0	46	1	202	1
IL17C	1	0	46	0	203	1
CKS1B	1	0	46	0	203	1
ZNF560	1	0	46	2	201	1
GRB14	1	0	46	1	202	1
TRIM45	1	0	46	1	202	1
CTRB1	1	0	46	1	202	1
SLC12A8	1	0	46	1	202	1
QARS	1	0	46	1	202	1
COL11A2	1	1	45	5	198	1
PFKFB1	1	0	46	2	201	1
FAM129A	1	0	46	2	201	1
HUS1	1	0	46	1	202	1
RELB	1	0	46	1	202	1
MASTL	1	0	46	0	203	1
RAPGEFL1	1	0	46	1	202	1
NCOA1	1	0	46	1	202	1
TRIB2	1	0	46	2	201	1
FKBP15	1	0	46	1	202	1
RWDD4	1	0	46	1	202	1
FAM53A	1	0	46	1	202	1
SNRPE	1	0	46	2	201	1
NUFIP2	1	0	46	3	200	1
ADAM22	1	0	46	1	202	1
CDKN1B	1	0	46	1	202	1
FBXO24	1	0	46	1	202	1
METRNL	1	0	46	1	202	1
MYB	1	0	46	1	202	1
PCDH12	1	0	46	2	201	1
GPHB5	1	0	46	1	202	1
PFKM	1	0	46	1	202	1
FASTKD5	1	0	46	0	203	1
CDK12	1	0	46	2	201	1
AGAP1	1	0	46	2	201	1
TMPRSS2	1	0	46	1	202	1
XIRP1	1	0	46	1	202	1
CCDC157	1	0	46	1	202	1
THADA	1	0	46	3	200	1
RPN2	1	0	46	2	201	1
CES1	1	0	46	1	202	1
SORT1	1	0	46	1	202	1
NUP214	1	0	46	1	202	1
ZC3H12B	1	1	45	5	198	1
NSUN6	1	0	46	2	201	1
S100A11P2	1	0	46	1	202	1
CAMTA2	1	0	46	1	202	1
IL21R	1	0	46	1	202	1
ACSM5	1	0	46	3	200	1
CCDC181	1	0	46	2	201	1
NLRP14	1	0	46	1	202	1
STAT3	1	0	46	1	202	1
CD38	1	0	46	1	202	1
NAPRT	1	0	46	2	201	1
TM7SF2	1	0	46	2	201	1
AVIL	1	0	46	2	201	1
IGIP	1	0	46	2	201	1
DPH1	1	0	46	1	202	1
IGLV2-18	1	0	46	1	202	1
TMEM86A	1	0	46	1	202	1
CGA	1	0	46	1	202	1
AC091565.1	1	0	46	1	202	1
ZNF761	1	0	46	1	202	1
APEX2	1	0	46	1	202	1
AZIN1	1	0	46	1	202	1
LINC00654	1	0	46	1	202	1
KLK13	1	0	46	3	200	1
CCDC180	1	0	46	0	203	1
IL12A	1	0	46	1	202	1
CST3	1	0	46	1	202	1
SOS1	1	0	46	1	202	1
MICA	1	0	46	1	202	1
CDK10	1	0	46	1	202	1
COASY	1	0	46	1	202	1
CLCA4	1	0	46	1	202	1
SYDE1	1	0	46	1	202	1
USF2	1	0	46	1	202	1
ZNF879	1	0	46	1	202	1
SYN2	1	0	46	1	202	1
RPAP3	1	0	46	3	200	1
RNF40	1	0	46	1	202	1
REEP4	1	0	46	1	202	1
A2ML1	1	0	46	1	202	1
CALB1	1	0	46	1	202	1
CES3	1	0	46	1	202	1
PGC	1	0	46	1	202	1
TTLL7	1	0	46	1	202	1
DESI2	1	0	46	2	201	1
TMEM125	1	0	46	1	202	1
PAOX	1	0	46	1	202	1
NUDT7	1	0	46	1	202	1
NBPF12	1	0	46	1	202	1
BTK	1	0	46	1	202	1
